-16.5591143|-68.1810226
-16.5591143|-68.1810226
-16.5120141|-68.1587593
-16.4993126|-68.1331338
-16.4992761|-68.1331266
-17.7639476|-63.1755505
-17.7638881|-63.1754146

-16.4993054|-68.1331494
-16.5120141|-68.1587593
-16.5120141|-68.1587593
-17.7638407|-63.17556
-17.7638293|-63.1755482
-17.763958|-63.1755456
-16.4993041|-68.1331512
-17.7639572|-63.1755332
-16.5590813|-68.1810344
-16.5120141|-68.1587593
-16.4993099|-68.1331496

-16.5590841|-68.1810341
-16.5121176|-68.1588023
-16.5120141|-68.1587593
-16.5120189|-68.1587681
-16.5120141|-68.1587593
-16.5120144|-68.1587619
-16.5120144|-68.1587619
-16.4993156|-68.1331513
-16.4822688|-68.2444286
-16.4822874|-68.2444402


-16.4992787|-68.1331159
-16.4992875|-68.1331464

-16.499324|-68.1331485
-16.499358|-68.1330756
-16.4993074|-68.1331336
-16.4992992|-68.1331509
-16.4992992|-68.1331509
-16.4993036|-68.1331509
-16.4992992|-68.1331509
-16.4992992|-68.1331509
-16.4992992|-68.1331509
-16.4992992|-68.1331509
-16.4992992|-68.1331509
-16.5330042|-68.1050401
-17.3445068|-63.2535354
-17.9153151|-64.531064
-17.9153006|-64.5310639
-17.9153006|-64.5310639
-17.915308|-64.5310639
-17.9153084|-64.5310637
-17.3445088|-63.2535172
-16.4986769|-68.1922574
-17.3445023|-63.2535219
-17.9901266|-67.1244675
-17.9901266|-67.1244675
-17.3988478|-66.2276332
-17.3445299|-63.2535185

-17.7884594|-63.1940428
-17.9901266|-67.1244675
-17.9150762|-64.5293979
-17.7965506|-63.1908741
-17.3495835|-63.2571093
-17.772874|-63.1573651
-17.7729783|-63.1588133

-17.3495987|-63.2570812
-17.3495979|-63.2570825
-17.7453444|-63.1636121
-16.4992992|-68.1331509
-17.4199031|-66.1676702
-16.4993084|-68.1331528
-16.4993023|-68.1331501
-16.502479|-68.1331331
-16.5028848|-68.1335483
-16.5023782|-68.133174
-16.5024108|-68.1330877
-16.4993065|-68.1331505
-16.5023822|-68.1331441
-16.4992992|-68.1331509
-16.4992992|-68.1331509
-16.4992992|-68.1331509
-16.4992409|-68.1331508
-16.4992909|-68.1331236
-17.6500204|-67.2049169
-17.6426548|-63.1573739
-17.6426548|-63.1573739
-17.6382282|-63.158208
-16.4992745|-68.1329927

-17.7971232|-63.0980895
-17.7971232|-63.0980895
-17.7971232|-63.0980895
-17.7971232|-63.0980895
-17.7971232|-63.0980895
-17.7971232|-63.0980895
-16.3585827|-62.8751792
-17.7971232|-63.0980895
-17.7971232|-63.0980895
-17.7969675|-63.0977396
-17.7943035|-63.0981076
-17.7969675|-63.0977396

-17.7676324|-63.1119883
-17.7676394|-63.111981

-19.5818737|-65.7636235



-17.7680476|-63.1552652
-17.8938947|-63.3291195
-17.8938982|-63.3291188
-17.7693764|-63.1831175
-17.7692898|-63.1830442
-17.7692968|-63.1829537
-16.5203896|-68.1084894
-16.5204071|-68.108503
-16.5289284|-68.0732484

-17.7668785|-63.2050746
-17.7668618|-63.2050896
-17.7668604|-63.2050893
-17.7668614|-63.2050896
-17.7668626|-63.2051034
-17.7668606|-63.205102
-17.7668562|-63.2050878
-17.7668591|-63.2050803
-17.766862|-63.2050892
-17.7668609|-63.2050896
-17.7668605|-63.20509
-17.7668529|-63.2050997
-17.7668529|-63.2050997
-17.7668624|-63.205088
-17.7668632|-63.2051002
-16.5173624|-68.1312316
-16.5173962|-68.1312319
-16.5173983|-68.1312322
-16.5173889|-68.1312217
-16.5013064|-68.1635658
-16.5373368|-68.1975612
-17.7689411|-63.1955616

-16.4823869|-68.2444789
-16.4823246|-68.2445679
-19.0396224|-65.2558287
-16.4825055|-68.2444028
-19.0396224|-65.2558287

-17.9211164|-64.5250481
-17.8471284|-63.1106221
-17.8471284|-63.1106221
-17.7517462|-63.1548259
-17.7518756|-63.1549798
-17.7517462|-63.1548259
-17.7517462|-63.1548259

-17.8513908|-63.0590966
-17.7769328|-63.1591497
-17.8513908|-63.0590966
-17.8508204|-63.0598326
-17.7769328|-63.1591497
-17.7770692|-63.1591932
-17.7769328|-63.1591497
-17.8522089|-63.184348
-17.8148783|-63.1240397
-16.5001354|-68.1238508
-16.5409936|-68.0709671


-17.8947594|-63.3183204
-17.8953319|-63.3175835
-17.8953319|-63.3175835
-17.8953319|-63.3175835
-17.8953319|-63.3175835

-18.2036237|-65.1816887
-18.2036075|-65.1816447
-17.8940336|-63.3290606
-17.8940352|-63.3290596
-17.8940344|-63.329062
-17.8940353|-63.329059
-17.8940335|-63.329061
-17.8940329|-63.329057
-17.8940362|-63.3290696
-17.8940354|-63.3290592
-17.8940348|-63.3290589
-16.5273436|-68.1447753


-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-17.7884298|-63.1977113
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-17.8940364|-63.3290561
-19.571471|-65.7680584
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009
-19.5714137|-65.7681009

-17.8940396|-63.3290657
-17.7517277|-63.1950463
-17.8170191|-63.2203595
-17.8170194|-63.22036
-17.8940337|-63.3290606

-17.894034|-63.3290586
-17.8940338|-63.3290532
-17.894037|-63.3290643
-17.8940375|-63.3290715
-17.8940368|-63.3290623
-17.8940336|-63.32906
-17.8940347|-63.3290538
-17.8940185|-63.3290411
-17.8940337|-63.3290605
-17.8938275|-63.3298156
-17.893822|-63.3297737
-17.8953319|-63.3175835
-17.7668593|-63.2050996
-17.7668607|-63.2051015
-17.7668487|-63.2051093
-17.7668501|-63.2051107
-17.7717088|-63.1953352
-16.4891459|-68.1239864
-17.769656|-63.1655906
-17.8947594|-63.3183204
-17.8950456|-63.3179519
-17.8947594|-63.3183204
-19.5714137|-65.7681009
-17.8711343|-63.1511152
-17.870672|-63.1525878
-17.7684783|-63.1903923
-17.7976681|-63.1893743
-17.7976957|-63.1893289
-19.0535408|-65.2699061
-17.8918753|-63.3206849
-16.5211874|-68.0580116
-16.5212111|-68.0580138
-16.494472|-68.1388988
-17.7848942|-63.1286391
-16.4962513|-68.1206001
-16.496251|-68.1205961


-17.7847378|-63.1288122
-16.5654933|-68.1929806
-17.7995036|-63.2012599
-16.5830672|-68.1825407
-16.4916778|-68.1304511
-17.8790048|-63.2807651
-17.7687714|-63.1955497
-17.7686612|-63.1955933
-17.773642|-63.1691817
-17.7736383|-63.1691731

-16.5420492|-68.0844536
-16.5428268|-68.0788643
-16.5431747|-68.0788643
-17.8376194|-63.1034339
-17.7612153|-63.1203428


-16.5260123|-68.102689
-16.5260483|-68.1027103
-16.5260803|-68.1023713
-16.5259763|-68.1027145
-16.5018517|-68.1324366
-17.3986679|-66.2286084
-17.8019905|-63.2130188
-17.7694781|-63.1772084
-17.7694684|-63.1771518
-17.7695539|-63.1772422
-17.7727795|-63.1825548
-17.7728087|-63.1825987
-17.772882|-63.1826059
-16.5048452|-68.1534851
-17.9787542|-67.1340919

-16.5002414|-68.118464
-16.5001566|-68.1184353
-17.7720153|-63.2067414
-16.5325195|-68.1914315
-17.6960093|-63.1642867
-17.6375799|-62.7024463
-17.3809069|-66.0817145
-16.5321319|-68.1399741
-16.5321319|-68.1399741
-16.5321319|-68.1399741
-16.5321319|-68.1399741


-17.7718368|-63.1494228
-16.5199547|-68.1092311
-17.8186848|-63.2081203
-16.5217955|-68.0593751
-16.5218042|-68.0593753
-16.5655704|-68.1930555
-16.5217928|-68.0593726

-16.585643|-68.1995942
-17.3871783|-66.1717701
-17.3871839|-66.1717554
-17.6756182|-63.1557364
-17.7570837|-63.1635085
-16.5074452|-68.1383919
-16.5154971|-68.2171077
-17.3906379|-66.1383721
-17.3906379|-66.1383721
-21.5303548|-64.7235514
-16.4993929|-68.1331428
-17.7705363|-63.1529053
-16.4992876|-68.1331544
-17.7705307|-63.1528829
-17.7705441|-63.1529096
-16.4993113|-68.1331409
-16.4993106|-68.1331442
-17.7726835|-63.1824902

-16.499318|-68.133147
-16.4992992|-68.1331509
-17.8555619|-63.1584783
-16.4993366|-68.1331431
-17.8720299|-63.2332287
-17.8720299|-63.2332287
-16.4997386|-68.1332669
-16.4993974|-68.1331597
-16.4993147|-68.133171

-16.4993088|-68.1331498
-16.4993009|-68.1331686
-16.4992992|-68.1331509
-16.4993043|-68.1331502
-16.499333|-68.1331036
-16.499333|-68.1331036
-17.3848136|-66.1590503
-16.4993127|-68.1331461
-17.3840571|-66.2095102
-17.7866607|-63.2224898
-17.3840571|-66.2095102
-17.384059|-66.2095107
-16.4993076|-68.1331544
-17.3840719|-66.2095114
-17.3840456|-66.2095056
-16.4993438|-68.1331135
-16.4993093|-68.1331523
-16.5019072|-68.1679479
-16.5156714|-68.1291797
-16.4993223|-68.1331543
-17.8134416|-63.1647064
-17.3847059|-66.1587824
-16.499314|-68.1331405

-16.4993147|-68.1331574
-16.499323|-68.1331267
-17.3840058|-66.2095012
-16.4993084|-68.133149
-16.4993247|-68.133147
-17.8134416|-63.1647064
-16.4984313|-68.1333859

-16.4984109|-68.1333365
-17.8158656|-63.184342

-16.4969072|-68.135883
-16.5026235|-68.1333529
-17.7308786|-63.1562409
-17.759592|-63.1714433
-17.3772698|-66.1513134

-19.0415246|-65.2712753
-16.4898509|-68.1208856
-16.5075162|-68.1235154
-16.5014783|-68.1370052
-16.5049778|-68.1204244



-16.5227905|-68.1635068
-16.4790143|-68.1176079


-17.3721155|-66.1688658

-16.5043985|-68.1215053

-16.4975578|-68.1215164
-16.5043637|-68.1211207
-17.3722084|-66.1668824
-17.378438|-66.1118672
-16.4975571|-68.1215167
-16.4975458|-68.1215175
-17.7903301|-63.1236908
-16.507819|-68.1103588
-16.4975602|-68.1215051


-16.4975721|-68.1215016
-16.4975673|-68.1215079
-17.8314715|-63.2080163
-16.4975526|-68.1215051
-16.4975614|-68.1215068
-16.4975644|-68.1215048

-16.5224204|-68.1593506
-17.3785101|-66.1118607
-17.3784735|-66.1117857
-17.3784208|-66.1117281
-17.372098|-66.1667691
-16.4975382|-68.1215257
-16.49754|-68.1215263
-16.4975519|-68.1215201
-16.4975379|-68.1215219
-17.372199|-66.1667316
-17.6106225|-63.1381995
-17.3783517|-66.1119309
-17.839329|-63.1274807
-17.3783944|-66.1118793
-17.839329|-63.1274807
-17.3783944|-66.1118793
-17.6106225|-63.1381995
-17.8076699|-63.1384161

-16.5224204|-68.1593506
-16.502815|-68.1135249
-16.4965314|-68.153588
-16.4988308|-68.134496
-17.7903318|-63.123691
0|0

-11.011416|-66.0503387
-16.5030582|-68.1315394
-16.5029589|-68.1313721
-16.502945|-68.1313627
-16.4788228|-68.127981
-16.5029694|-68.1313375
-16.5029778|-68.1313345
-16.5029778|-68.1313345
-16.5029401|-68.1313487
-16.5029331|-68.1313709
-16.4791555|-68.1282591
-11.032414|-68.7745561
-17.3601491|-66.1642478
-17.7899154|-63.1537466
-16.5086679|-68.1768636
-16.4987152|-68.1346233
-16.4840007|-68.1275157
-16.4840007|-68.1275157
-19.0406127|-65.2514282


-19.0406044|-65.2514486
-16.4786406|-68.1281095
-16.4785788|-68.1279358

-16.5228457|-68.1017083

-21.4317567|-65.7206139
-17.7899154|-63.1537466
-21.4303505|-65.7191585
-17.7899154|-63.1537466

-16.4973507|-68.1342665
-17.4262924|-66.1588839
-17.7899154|-63.1537466
-17.4453646|-66.1225581
-17.4186194|-66.1666375
-17.3779125|-66.154152
-17.3896732|-66.2831388
-16.495642|-68.1857703
-17.8251854|-63.1720898



-16.5190773|-68.2036924
-16.4508056|-68.1488291
-17.4453958|-66.1225579
-17.9731264|-67.0985943
-17.7899154|-63.1537466
-16.5195555|-68.106831
-16.5252617|-68.1877862
-16.5338642|-68.042002
-16.5227365|-68.1016266
-17.9756665|-67.1050228


-17.4454014|-66.1225903
-16.5195616|-68.1068359
-16.5024283|-68.1421358
-16.5082059|-68.1643424
-17.383556|-66.1063919
-17.8694523|-63.2312291


-16.5252665|-68.187795
-17.3772181|-66.1447297
-14.8306136|-64.9057744
-14.4445475|-67.531126

-16.5195616|-68.1068359
-16.6012337|-68.1861796
-17.4033474|-66.2796464
-14.4444048|-67.531101
-17.3982375|-66.1707102

-22.0133931|-63.683162
-13.7681961|-68.1273998
-22.0133931|-63.683162
-17.3810214|-66.0897545

-16.4714348|-68.1176723
-16.543534|-68.0713902
-17.9546592|-67.106032

-16.5436137|-68.0711792
-16.4902677|-68.2087315
-22.0133931|-63.683162
-21.5372396|-64.7150337
-16.474559|-68.1686655
-16.4712653|-68.1720198
-17.7132528|-66.264352
-17.408279|-66.168111
-19.0321635|-65.2591787
-16.4667877|-68.1102772
-16.4669117|-68.1105421
-19.0472819|-65.2679361

-16.5339098|-68.042021
-17.388658|-66.0576057
-16.519734|-68.1048582
-21.5372396|-64.7150337
-16.5340034|-68.0420477
-17.373512|-66.1489586
-17.3810214|-66.0897545
-16.5436101|-68.0711741
-21.5372396|-64.7150337
-17.388658|-66.0576057
-17.393296|-66.1647684
-16.5436088|-68.0711932
-17.5428848|-65.8403185
-17.3932747|-66.1647701
-17.393272|-66.1647576
-17.392398|-66.1643665
-16.5436132|-68.0712191

-17.7630129|-63.1638207

-17.3932898|-66.1647634
-21.5372396|-64.7150337
-16.5434821|-68.0711709
-17.7629463|-63.1637804
-19.6390635|-65.2751332
-17.3971646|-66.2347046
-19.6390635|-65.2751332
-17.3971646|-66.2347046
-16.5256153|-68.1075718
-17.815994|-63.1841972
-19.6390635|-65.2751332
-17.392398|-66.1643665
-17.3973328|-66.2349244
-17.3743356|-66.124185
-17.3743356|-66.124185

-17.8437706|-63.1592147
-16.5156101|-68.1344871

-17.8158669|-63.1843533
-17.9663355|-67.1093212

-17.8158669|-63.1843532
-16.4994947|-68.134677
-16.4994952|-68.1346601
-16.5261033|-68.0553677
0|0
-16.5022165|-68.1336005
-17.3675617|-66.172728
-17.3925966|-66.158815
-16.4986864|-68.1330854
-16.5022118|-68.133567
-16.4986827|-68.1330856
-17.3836856|-66.1695575
-16.5256475|-68.107585
-16.5256542|-68.1075994
-17.3938967|-66.278247
-17.3605459|-66.165161

-17.3876926|-66.1528664
-20.0398785|-63.5297169

-16.5388309|-68.1927764
-16.538807|-68.1927789
-17.782222|-63.1827077
-16.5102103|-68.1271098
-16.5388169|-68.1927924
-16.5388213|-68.1927805
-16.4994004|-68.1344543
-17.7908204|-63.1663799
-17.392923|-66.1566423
-16.4993107|-68.13317
-17.3919357|-66.265057
-17.3919504|-66.2650558
-16.4993028|-68.1331637

-21.5325025|-64.7150916
-13.7681961|-68.1273998
-16.4993071|-68.1331486
-16.474559|-68.1686655

-16.511773|-68.1651066
-16.5117671|-68.1651277
-17.7899154|-63.1537466
-16.5117775|-68.165149
-17.3873826|-66.1556201
-17.6042883|-65.7593318
-17.6042883|-65.7593318
-16.4993089|-68.1331497
-19.5883382|-65.7561574
-16.4993064|-68.1331505
-19.588281|-65.7561203
-16.4993248|-68.1331713
-16.4993002|-68.1331682
-16.4993009|-68.1331686
-19.588329|-65.756162
-19.5879853|-65.7487203
-16.5117578|-68.1651113
-16.4939997|-68.1321878
-16.4992964|-68.1331595
-16.4992988|-68.1331544
-19.5879853|-65.7487203
-16.5251522|-68.1833016
-17.7206977|-63.1701827
-17.7493101|-63.2384741
-17.3942801|-66.2882495
-17.7206935|-63.1701882
-16.4992987|-68.1331684
-17.7343237|-63.1481393
-17.7343216|-63.1481217
-16.4993157|-68.1331472
-16.499294|-68.1331601
-16.4993018|-68.1331551
-16.5083618|-68.137705
-16.5408017|-68.07341
-16.5392067|-68.07665

-16.4993034|-68.1331605
-16.540125|-68.075065
-17.8570169|-63.1614237
-16.4993092|-68.1331497
-16.4992955|-68.1331596
-16.499303|-68.1331571
-16.4993061|-68.1331503
-16.499305|-68.1331516
-16.4993074|-68.1331497
-16.4993081|-68.1331492
-16.4993049|-68.1331499
-16.4993049|-68.1331499
-16.4993356|-68.133151
-16.4993009|-68.1331686
-16.4993113|-68.1331705
-17.3873066|-66.1562191
-16.4993084|-68.1331765
-16.4993009|-68.1331686
-16.4993007|-68.133154
-16.4993137|-68.1331692

-16.4993089|-68.1331397
-17.7859026|-63.2068877
-16.4993351|-68.1331344
-16.4992959|-68.1331594
-16.4994747|-68.1329147
-16.4993128|-68.133171
-21.5321161|-64.7583141
-21.5321373|-64.7583198
-17.420329|-66.127374
-16.4993055|-68.1331424
-16.4993037|-68.1331513
-16.4993601|-68.1330997
-17.39426|-66.1824554
-17.4203222|-66.1273505
-16.4993974|-68.1331597

-16.4993205|-68.1331379
-16.499316|-68.1331459
-17.4202433|-66.1273842
-16.4993048|-68.1331553
-16.4993061|-68.1331689

-17.4201366|-66.1273742
-17.420329|-66.127374

-17.3876795|-66.1555073
-17.7803737|-63.1894684

-17.7862666|-63.2072205

-17.7936199|-63.1170876
-16.4922545|-68.1712886
-14.4401477|-67.5291935
-17.7512559|-63.1172477

-17.7803378|-63.1894333

-22.0234191|-63.6783447
-22.0234191|-63.6783447
-21.4445541|-65.720266
-17.7803704|-63.1894437
-17.7551485|-63.1893098
-17.7551485|-63.1893098
-16.5364846|-68.0773103
-16.536511|-68.077234
-16.493496|-68.1392263

-18.2022039|-65.1799517
-16.4760479|-68.1552517

-17.8336248|-63.1220183
-17.3906797|-66.2343
-17.3906797|-66.2343
-16.5143735|-68.1390394
-16.4873565|-68.1223834
-16.5143781|-68.1390311
-16.5143837|-68.1390442
-17.3357469|-63.2506315
-16.5143701|-68.1390322
-21.2642875|-63.4540328
-17.7581924|-63.1749898

-17.3702384|-66.1810201
-17.3702384|-66.1810201
-17.7704231|-63.1581422
-17.7799142|-63.1974779
-17.7798822|-63.1974563
-16.5657685|-68.0952431
-17.3442468|-66.1954285
-17.830473|-63.2146215
-17.3766986|-66.1201152

-17.830473|-63.2146215
-17.830473|-63.2146215

-17.4385691|-66.1424558
-16.5238314|-68.112782
-16.5239546|-68.1124409
-16.5239649|-68.112434
-16.5239524|-68.1124429
-16.5239577|-68.1124372
-16.523958|-68.1124379
-16.5239351|-68.1124428
-17.3672949|-66.2766951
-17.3812916|-66.2815728
-17.3766828|-66.1201105
-17.3766866|-66.1200963
-17.3766962|-66.120078
-17.37671|-66.120034
-17.7196937|-63.1601503
-17.3766951|-66.1200695
-17.37671|-66.120034
-17.4569206|-66.115839
-17.3767055|-66.1200611
-16.5239363|-68.1124716
-17.3767094|-66.1200463
-17.3766887|-66.120067
-17.3766766|-66.1200854
-17.3766928|-66.1200924
-17.376694|-66.120071
-16.5230392|-68.0880059
-20.0421574|-63.5202747
-19.0392107|-65.2644066
-16.5429622|-68.0625349
-16.5430622|-68.0625207
-17.7888169|-63.1627724

-17.8159919|-63.2189524
-17.7876793|-63.1690997
-17.8890647|-63.2888477
-17.8702532|-63.1587351
-17.8343883|-63.2288805
-17.8512829|-63.1728558
-17.3766812|-66.1200919
-18.1242446|-63.9586279
-17.825654|-63.2110213
-17.3766966|-66.1200533
-20.0141362|-63.5321464
-17.7734681|-63.1994925
-18.1242446|-63.9586279
-17.3766891|-66.1200854
-17.7876793|-63.1690997
-17.7633647|-63.1187201
-21.9418993|-63.6483051
-17.37671|-66.120034
-17.7555899|-63.2239994

-19.0425361|-65.2640021
-17.8221098|-63.1875654
-19.0425361|-65.2640021
-17.7386898|-63.0734489
-17.8401391|-63.1754546
-17.8116911|-63.2022869
-17.7360307|-63.1804302
-16.5452864|-68.052581
-17.7876793|-63.1690997
-17.757592|-63.1627789
-19.0346613|-65.2627857
-17.7876793|-63.1690997
-17.8620403|-63.1984906
-17.8154713|-63.2332157
-17.8307234|-63.1245104
-17.823671|-63.2043389
-21.9418993|-63.6483051
-19.0346655|-65.2627901
-17.7725043|-63.1750978

-17.7724839|-63.1750918
-17.8159317|-63.2190211
-17.8401391|-63.1754546
-16.5429586|-68.0625461
-16.3762559|-60.9570985
-17.713475|-63.1455283
-19.0321865|-65.2617759
-16.3762559|-60.9570985
-16.6255057|-68.1865539
-17.7724825|-63.1751015
-19.0346444|-65.2627732
-16.3762559|-60.9570985
-17.5305696|-63.3308474

-17.7876793|-63.1690997
-17.8401391|-63.1754546
-19.0346602|-65.2627842


-17.8609483|-63.2136541


-17.771934|-63.2092287
-16.5189096|-68.1993803
-17.7809743|-63.2045769
-16.5383633|-68.0763274
-17.770092|-63.1646665
-16.5447473|-68.0483583
